weblink,price,ad_date,ad_views,brand,model,year,params
https://kolesa.kz/a/show/155179681,6 450 000 ₸,2 июля,77,ВАЗ (Lada),2121 Нива,2023,"{'Город': 'Кокшетау', 'Поколение': '2009 - н.в. 1 поколение [2-й рестайлинг]', 'Кузов': 'внедорожник', 'Объем двигателя, л': '1.7 (бензин)', 'Коробка передач': 'механика', 'Привод': 'полный привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155510691,6 450 000 ₸,29 июня,56,Chevrolet,Nexia,2023,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 1 поколение', 'Кузов': 'седан', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '2 600 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155585896,6 450 000 ₸,1 июля,85,Chevrolet,Cobalt,2023,"{'Город': 'Жетысай', 'Поколение': '2020 - н.в. 2 поколение рестайлинг', 'Кузов': 'седан', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '240 км', 'Коробка передач': 'механика', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/153595621,6 480 000 ₸,30 июня,150,ВАЗ (Lada),Granta 2191 (лифтбек),2023,"{'Город': 'Костанай', 'Поколение': '2018 - н.в. 1 поколение рестайлинг', 'Кузов': 'лифтбек', 'Объем двигателя, л': '1.6 (бензин)', 'Пробег': '5 км', 'Коробка передач': 'механика', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155603834,6 500 000 ₸,2 июля,126,Chevrolet,Nexia,2023,"{'Город': 'Петропавловск', 'Поколение': '2020 - н.в. 1 поколение', 'Кузов': 'седан', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '15 000 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155588726,6 500 000 ₸,2 июля,277,ВАЗ (Lada),2121 Нива,2023,"{'Город': 'Астана', 'Поколение': '2009 - н.в. 1 поколение [2-й рестайлинг]', 'Кузов': 'внедорожник', 'Объем двигателя, л': '1.7 (бензин)', 'Коробка передач': 'механика', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'зеленый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155497039,6 500 000 ₸,2 июля,383,ВАЗ (Lada),2121 Нива,2023,"{'Город': 'Костанай', 'Поколение': '2009 - н.в. 1 поколение [2-й рестайлинг]', 'Кузов': 'внедорожник', 'Объем двигателя, л': '1.7 (бензин)', 'Коробка передач': 'механика', 'Привод': 'полный привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/152351670,6 500 000 ₸,1 июля,904,Chevrolet,Nexia,2023,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 1 поколение', 'Кузов': 'седан', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '34 000 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154999333,6 500 000 ₸,2 июля,1720,ВАЗ (Lada),2121 Нива,2023,"{'Город': 'Уральск', 'Поколение': '2009 - н.в. 1 поколение [2-й рестайлинг]', 'Кузов': 'внедорожник', 'Объем двигателя, л': '1.7 (бензин)', 'Коробка передач': 'механика', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'зеленый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/152182467,6 500 000 ₸,30 июня,160,Chevrolet,Nexia,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 1 поколение', 'Кузов': 'седан', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '3 000 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/150210760,6 500 000 ₸,2 июля,41,ВАЗ (Lada),2121 Нива,2023,"{'Город': 'Уральск', 'Поколение': '2009 - н.в. 1 поколение [2-й рестайлинг]', 'Кузов': 'внедорожник', 'Объем двигателя, л': '1.7 (бензин)', 'Пробег': '15 км', 'Коробка передач': 'механика', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155517500,6 500 000 ₸,29 июня,199,ВАЗ (Lada),2121 Нива,2023,"{'Город': 'Астана', 'Поколение': '2009 - н.в. 1 поколение [2-й рестайлинг]', 'Кузов': 'внедорожник', 'Объем двигателя, л': '1.7 (бензин)', 'Пробег': '9 км', 'Коробка передач': 'механика', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'зеленый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155261657,6 500 000 ₸,1 июля,98,ВАЗ (Lada),2121 Нива,2023,"{'Город': 'Кокшетау', 'Поколение': '2009 - н.в. 1 поколение [2-й рестайлинг]', 'Кузов': 'внедорожник', 'Объем двигателя, л': '1.7 (бензин)', 'Коробка передач': 'механика', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'зеленый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/151296982,6 500 000 ₸,26 июня,68,Chevrolet,Spark,2023,"{'Город': 'Актау', 'Поколение': '2015 - н.в. M400', 'Кузов': 'хэтчбек', 'Объем двигателя, л': '1.4 (бензин)', 'Пробег': '1 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'синий', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155439112,6 500 000 ₸,27 июня,120,ВАЗ (Lada),2121 Нива,2023,"{'Город': 'Кокшетау', 'Поколение': '2009 - н.в. 1 поколение [2-й рестайлинг]', 'Кузов': 'внедорожник', 'Объем двигателя, л': '1.7 (бензин)', 'Пробег': '9 км', 'Коробка передач': 'механика', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'зеленый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155439112,6 500 000 ₸,27 июня,121,ВАЗ (Lada),2121 Нива,2023,"{'Город': 'Кокшетау', 'Поколение': '2009 - н.в. 1 поколение [2-й рестайлинг]', 'Кузов': 'внедорожник', 'Объем двигателя, л': '1.7 (бензин)', 'Пробег': '9 км', 'Коробка передач': 'механика', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'зеленый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155062039,6 500 000 ₸,2 июля,1137,ВАЗ (Lada),2121 Нива,2023,"{'Город': 'Петропавловск', 'Поколение': '2009 - н.в. 1 поколение [2-й рестайлинг]', 'Кузов': 'внедорожник', 'Объем двигателя, л': '1.7 (бензин)', 'Коробка передач': 'механика', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'зеленый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/153984196,6 500 000 ₸,29 июня,149,ВАЗ (Lada),2121 Нива,2023,"{'Город': 'Костанай', 'Поколение': '2009 - н.в. 1 поколение [2-й рестайлинг]', 'Кузов': 'внедорожник', 'Объем двигателя, л': '1.7 (бензин)', 'Пробег': '400 км', 'Коробка передач': 'механика', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'коричневый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/151541235,6 500 000 ₸,26 июня,80,Chevrolet,Spark,2023,"{'Город': 'Актау', 'Поколение': '2015 - н.в. M400', 'Кузов': 'хэтчбек', 'Объем двигателя, л': '1.4 (бензин)', 'Пробег': '1 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155429412,6 500 000 ₸,27 июня,75,ВАЗ (Lada),Granta 2190 (седан),2023,"{'Город': 'Семей', 'Поколение': '2018 - н.в. 1 поколение рестайлинг', 'Кузов': 'седан', 'Объем двигателя, л': '1.6 (бензин)', 'Пробег': '4 895 км', 'Коробка передач': 'механика', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}"
